ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
406090,"Rosemont - La Petite-Patrie","RPP","L","RPP-L-1000051",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1372.521,,,2019-11-26
403184,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015",,,"Ouverte","Plates-bandes et mobilier","Mixte",106.51,,,2019-11-29
405782,"Verdun","VRD","H","VRD-H-1020161",2016-05-14,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",156.935,,,2020-11-26
402599,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000058",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",91.942,,,2019-11-26
406463,"Sud-Ouest","SO","A","SO-A-1004004",2014-07-01,2018-07-01,"Ouverte",,"Mixte",881.734,,,2019-11-04
403187,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067",2015-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",106.793,,,2019-11-27
403191,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000043",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.059,,,2019-12-02
404042,"Plateau - Mont-Royal","PMR","A","PMR-A-1000027",2003-08-01,2016-08-01,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1241.954,"136.92",,2019-11-14
402510,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000012",2011-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",158.162,,,2019-11-29
402513,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000076",2015-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",159.399,,,2019-11-27
402514,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000076",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",159.647,,,2019-11-27
402515,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000104",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",159.744,,,2019-11-29
406027,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000114",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1305.868,,,2019-12-02
406028,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000074",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1322.183,,,2019-11-27
406029,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000033",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1324.908,,,2019-12-02
403548,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093",2017-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",88.002,,,2019-11-28
406540,"Verdun","VRD","I","VRD-I-1020192",2019-06-08,,"Ouverte","Plates-bandes","Mixte",829.192,,,2019-08-12
404048,"Plateau - Mont-Royal","PMR","T","PMR-T-1000041",2011-08-01,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",1277.88,,,2019-11-14
403624,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000065",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",90.747,,,2019-11-27
403625,"Rosemont - La Petite-Patrie","RPP","A","RPP-A-1000130",2022-09-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",90.833,"27",,2022-10-17
406395,"Sud-Ouest","SO","T","SO-T-1003006",2020-07-01,,"Fermée","Plates-bandes et mobilier","Végétalisée",183.586,"100",,2020-12-18
403205,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000001",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",141.11,,,2019-10-21
403207,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000050",2014-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",141.258,,,2019-11-26
402424,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",117.607,,,2019-11-27
403133,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000001",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",138.488,,,2019-10-21
405081,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023",2019-07-01,2022-07-01,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",181.928,"1.6",,2022-10-11
405084,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023",2019-07-01,2022-07-01,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",183.776,"1",,2022-10-11
402268,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000050",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1037.754,,,2019-11-26
402270,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000061",2014-07-01,2020-10-28,"Ouverte","Plates-bandes et mobilier","Mixte",1039.392,"111",,2020-11-30
402271,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000076",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1039.709,,,2019-11-27
404743,"Villeray - St-Michel - Parc-Extension","VSMPE","J","VSMPE-J-1100038",2022-07-01,,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",708.789,"11.66",,2022-10-12
406057,"Sud-Ouest","SO","J","SO-J-1004021",2021-09-01,,"Partiellement fermée","Plates-bandes","Mixte",441.292,,,2021-12-18
402272,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000101",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1042.287,,,2019-11-29
406059,"Sud-Ouest","SO","T","SO-T-1002011",2017-07-01,2018-07-01,"Ouverte","Plates-bandes","Mixte",443.79,"5",,2019-11-03
402480,"Rosemont - La Petite-Patrie","RPP","A","RPP-A-1000125",2022-09-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",118.597,"0",,2022-10-17
402481,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000115",2019-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",118.686,,,2019-12-02
402482,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000049",2019-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",118.715,,,2019-11-26
407020,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000100",2017-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",118.74,,,2019-11-29
402484,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000097",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",118.82,,,2019-11-28
402461,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067",2015-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",463.105,,,2019-11-27
402462,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",466.401,,,2019-11-29
402464,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000062",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",468.615,,,2019-11-26
402465,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000057",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",473.958,,,2019-11-26
404750,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1200014",,,"Ouverte",,"Asphalté ou bétonnée",731.435,,,2019-10-24
402517,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000016",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",481.138,,,2019-11-29
402202,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000080",2016-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1010.589,,,2019-11-27
402205,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000106",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1019.875,,,2019-11-29
402828,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067",2015-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",97.653,,,2019-11-27
402832,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",98.059,,,2019-11-26
402833,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",98.224,,,2019-11-29
402836,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000056",2014-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",98.379,,,2019-11-26
402792,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000084",2016-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",173.078,,,2019-11-27
402794,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000022",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",173.27,,,2019-12-03
404025,"Plateau - Mont-Royal","PMR","L","PMR-L-1000063",2016-08-01,,"Fermée","Plates-bandes","Végétalisée",154.566,"154.56",,2019-11-13
403815,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020",2001-08-01,2021-08-01,"Fermée","Mobilier","Asphalté ou bétonnée",140.168,,,2020-12-06
404471,"Plateau - Mont-Royal","PMR","H","PMR-H-1000020",2001-08-01,2021-08-01,"Ouverte",,"Asphalté ou bétonnée",122.957,,,2020-12-06
1210362,"Plateau - Mont-Royal","PMR","A","PMR-A-1000094",2006-11-01,2022-11-01,"Fermée","Plates-bandes","Mixte",96.66,"34.44",,2022-11-18
1210195,"Plateau - Mont-Royal","PMR","A","PMR-A-1000094",2006-11-01,2022-11-01,"Partiellement fermée","Plates-bandes","Mixte",68.64,"9.09",,2022-11-18
405683,"Verdun","VRD","H","VRD-H-1020162",2016-05-28,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",104.643,,,2020-11-26
405091,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023",2019-07-01,2022-07-01,"Ouverte","Marquage au sol","Asphalté ou bétonnée",188.916,"0",,2022-10-11
402795,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000081",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",173.339,,,2019-11-27
402798,"Rosemont - La Petite-Patrie","RPP","A","RPP-A-1000130",2022-09-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",174.403,"19",,2022-10-17
402800,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000008",2010-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",175.328,,,2019-11-29
402758,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000089",2016-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",96.858,,,2019-11-27
402759,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093",2017-07-01,,"Fermée","Plates-bandes et mobilier","Mixte",96.862,,,2019-11-28
402761,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000015",2011-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.915,,,2019-11-29
402762,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000005",2010-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",96.984,,,2019-11-25
402820,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000004",2011-01-07,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",97.005,,,2019-11-15
402824,"Rosemont - La Petite-Patrie","RPP","F","RPP-F-1000092",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",97.175,,,2019-11-28
405797,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200013",2020-07-01,,"Ouverte",,"Asphalté ou bétonnée",82.753,,,2019-10-24
401000,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000013",2013-07-01,2018-07-01,"Fermée","Mobilier","Asphalté ou bétonnée",122.678,"4.4",,2019-11-11
406428,"Sud-Ouest","SO","H","SO-H-1004015",2020-07-01,,"Ouverte",,"Asphalté ou bétonnée",103.946,"95",,2020-12-18
406105,"Sud-Ouest","SO","A","SO-A-1004004",2014-07-01,2018-07-01,"Ouverte",,"Asphalté ou bétonnée",140.161,,,2019-11-04
402430,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000049",2019-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",117.999,,,2019-11-26
406999,"Sud-Ouest","SO","A","SO-A-1002008",2013-07-01,,"Fermée","Mobilier","Pavé uni",184.199,,,2019-11-03
403551,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110",2018-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",88.17,,,2019-11-29
403555,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000045",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",89.031,,,2019-12-02
402564,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000081",2016-07-01,,"Ouverte","Mobilier","Asphalté ou bétonnée",160.937,,,2019-11-27
402566,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000101",2017-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",161.304,,,2019-11-29
402567,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000050",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",161.311,,,2019-11-26
402433,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000050",2014-07-01,,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",154.132,,,2019-11-26
403183,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000088",2016-07-01,,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",106.402,,,2019-11-27
407005,"Verdun","VRD","J","VRD-J-1020141",2014-05-31,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",154.229,,,2020-12-04
405776,"Verdun","VRD","H","VRD-H-1020212",,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",155.696,,,2020-11-26
402255,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000046",2013-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",330.295,,,2019-12-02
402258,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000023",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",334.004,,,2019-12-06
405893,"Sud-Ouest","SO","T","SO-T-1002011",2017-07-01,2018-07-01,"Fermée","Plates-bandes et mobilier","Pavé uni",128.669,"5",,2019-11-03
405778,"Verdun","VRD","H","VRD-H-1020101",2010-06-05,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",156.254,,,2020-11-26
406484,"Verdun","VRD","I","VRD-I-1020182",2018-06-09,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",786.108,,,2020-11-26
405068,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200008",2016-07-01,2020-07-01,"Ouverte",,"Asphalté ou bétonnée",97.682,,,2020-11-24
406158,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000055",2014-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1599.217,,,2019-11-26
406161,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000103",2018-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1696.013,,,2019-11-29
406162,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000021",2012-07-01,,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1728.453,,,2019-12-03
405090,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1100023",2019-07-01,2022-07-01,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",188.105,"4",,2022-10-11
406443,"Sud-Ouest","SO","H","SO-H-1004001",2017-07-01,2019-11-01,"Partiellement fermée","Mobilier et marquage au sol","Asphalté ou bétonnée",107.319,,,2019-11-04
404684,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200008",2016-07-01,2020-07-01,"Fermeture saisonnière","Plates-bandes et marquage au sol","Asphalté ou bétonnée",694.526,"1.11",,2020-11-24
405691,"Verdun","VRD","H","VRD-H-1020091",2009-05-23,,"Fermeture saisonnière","Plates-bandes","Asphalté ou bétonnée",107.659,,,2020-11-26
405694,"Verdun","VRD","H","VRD-H-1020112",2011-09-24,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",109.322,,,2020-11-26
406080,"Verdun","VRD","H","VRD-H-1020111",2011-05-29,,"Ouverte","Plates-bandes","Asphalté ou bétonnée",187.252,,,2020-11-26
